document_id,sentence_id,start_token_id,end_token_id,split,ner_score,calibrated_score,alpha_0,alpha_1,alpha_2,alpha_3
EXP-1908-01-21-a-i0053,33,733,733,test,6.174527129587659e-07,3.7376525142462924e-05,0.3647060692310333,0.07988523691892624,0.4233178198337555,0.13209083676338196
EXP-1908-01-21-a-i0053,33,734,734,test,1.5277138838780424e-27,0.0015768064185976982,0.20053206384181976,0.4157978296279907,0.1373450607061386,0.2463250756263733
EXP-1908-01-21-a-i0053,33,735,735,test,7.056036702124402e-05,4.062885139433092e-08,0.4853191673755646,0.03316904976963997,0.4107028543949127,0.07080885767936707
EXP-1908-01-21-a-i0053,33,736,736,test,5.328179213393014e-07,5.8461646403884515e-06,0.3875980079174042,0.08324543386697769,0.36922383308410645,0.1599327027797699
EXP-1908-01-21-a-i0053,33,737,737,test,2.6888023057836108e-05,2.043890708591789e-05,0.4423482418060303,0.07547740638256073,0.37317797541618347,0.10899637639522552
EXP-1908-01-21-a-i0053,33,738,738,test,4.00508014308798e-07,1.6691441260263673e-06,0.32612040638923645,0.017253557220101357,0.5603363513946533,0.09628969430923462
EXP-1908-01-21-a-i0053,33,739,741,test,0.0018195679876953363,3.2776137231849134e-05,0.406594455242157,0.11313031613826752,0.33365538716316223,0.14661982655525208
EXP-1908-01-21-a-i0053,33,742,742,test,4.72731699119322e-05,3.032964377780445e-05,0.22406254708766937,0.11613635718822479,0.34708869457244873,0.3127124011516571
EXP-1908-01-21-a-i0053,33,743,743,test,1.123088850363274e-06,1.4560810996044893e-05,0.29442349076271057,0.023957055062055588,0.5657376646995544,0.11588174104690552
EXP-1908-01-21-a-i0053,33,744,746,test,0.032446540892124176,0.00024566700449213386,0.20635369420051575,0.11418406665325165,0.2854694426059723,0.3939928114414215
EXP-1908-01-21-a-i0053,33,747,747,test,7.448809924426314e-07,4.578611711991698e-09,0.345294326543808,0.35591837763786316,0.1197902113199234,0.17899705469608307
EXP-1908-01-21-a-i0053,33,748,748,test,6.84429664943309e-07,8.487522507039102e-08,0.45382624864578247,0.032852254807949066,0.4288005530834198,0.08452092111110687
EXP-1908-01-21-a-i0053,33,749,750,test,0.03523769602179527,0.00014976441161707044,0.2187371850013733,0.25035616755485535,0.17936144769191742,0.35154518485069275
EXP-1908-01-21-a-i0053,33,751,751,test,5.3544734868182786e-08,7.869769547141914e-07,0.2579830288887024,0.5454853177070618,0.06294918805360794,0.1335824429988861
EXP-1908-01-21-a-i0053,34,752,752,test,1.4198998542269692e-05,0.012570764869451523,0.2545046806335449,0.49832892417907715,0.09306032210588455,0.15410615503787994
EXP-1908-01-21-a-i0053,34,753,753,test,0.001807127264328301,0.842940628528595,0.04449886083602905,0.7869250774383545,0.019729342311620712,0.14884670078754425
EXP-1908-01-21-a-i0053,34,754,754,test,0.9094024896621704,0.9477823376655579,0.024605030193924904,0.8432621955871582,0.022670945152640343,0.10946183651685715
EXP-1908-01-21-a-i0053,34,755,755,test,1.3788438479878096e-07,2.121185571013484e-05,0.11907600611448288,0.7112988233566284,0.034543219953775406,0.1350819617509842
EXP-1908-01-21-a-i0053,34,756,756,test,2.2577412437385647e-06,0.0019921702332794666,0.10861130058765411,0.4078647494316101,0.11831985414028168,0.3652041554450989
EXP-1908-01-21-a-i0053,34,757,761,test,0.9133021235466003,0.10824475437402725,0.11088179051876068,0.5172021389007568,0.06223120540380478,0.3096848428249359
EXP-1908-01-21-a-i0053,34,762,762,test,1.6790309587122465e-08,0.0003935239801649004,0.0648113563656807,0.7861746549606323,0.022627873346209526,0.12638616561889648
EXP-1908-01-21-a-i0053,34,763,763,test,8.354504643648397e-06,0.004843662492930889,0.25515657663345337,0.33036008477211,0.16151796281337738,0.25296536087989807
EXP-1908-01-21-a-i0053,34,764,764,test,0.0027807014994323254,0.0005790871218778193,0.2909238636493683,0.16346676647663116,0.3203849196434021,0.22522446513175964
EXP-1908-01-21-a-i0053,34,765,765,test,0.10067148506641388,0.0008031011093407869,0.14927153289318085,0.392047643661499,0.12264330685138702,0.3360375463962555
EXP-1908-01-21-a-i0053,34,766,766,test,0.003135174047201872,0.0030618938617408276,0.1954995095729828,0.23800140619277954,0.15871763229370117,0.4077813923358917
EXP-1908-01-21-a-i0053,34,767,769,test,4.282031795810326e-07,6.708288765366888e-06,0.3241988718509674,0.14672411978244781,0.23889189958572388,0.2901851236820221
EXP-1908-01-21-a-i0053,34,770,770,test,1.1306281066936208e-07,5.598949428531341e-06,0.2054343968629837,0.1482827067375183,0.2865920662879944,0.3596908450126648
EXP-1908-01-21-a-i0053,34,771,771,test,4.3408853400705993e-08,1.4941524568712339e-06,0.40665414929389954,0.06807998567819595,0.37745603919029236,0.14780978858470917
EXP-1908-01-21-a-i0053,34,772,773,test,0.020073363557457924,0.0007122616516426206,0.15047164261341095,0.0738462284207344,0.3240610957145691,0.45162105560302734
EXP-1908-01-21-a-i0053,34,774,774,test,4.007647191883734e-08,0.0004822209884878248,0.20358684659004211,0.152279332280159,0.25603678822517395,0.3880970776081085
EXP-1908-01-21-a-i0053,34,775,775,test,2.8903579618599906e-07,0.00026583916042000055,0.2530994415283203,0.08043000847101212,0.4306947588920593,0.23577581346035004
EXP-1908-01-21-a-i0053,34,776,776,test,0.07670939713716507,9.215008321916685e-05,0.20281733572483063,0.15261858701705933,0.26547494530677795,0.3790891170501709
EXP-1908-01-21-a-i0053,34,778,778,test,1.1477934691583869e-07,1.0726512300607283e-07,0.24071457982063293,0.5395364761352539,0.0434764139354229,0.17627252638339996
EXP-1908-01-21-a-i0053,34,779,779,test,9.49724781094119e-05,6.095785283832811e-05,0.21079035103321075,0.17564129829406738,0.2532360851764679,0.36033231019973755
EXP-1908-01-21-a-i0053,34,780,780,test,1.3195990504755173e-06,4.199682166472485e-07,0.38765156269073486,0.18422280251979828,0.15371885895729065,0.2744068205356598
EXP-1908-01-21-a-i0053,34,782,783,test,0.9431212544441223,6.050519004929811e-05,0.238949254155159,0.08290756493806839,0.19838933646678925,0.47975388169288635
EXP-1908-01-21-a-i0053,34,784,784,test,9.536027789636137e-08,2.1940913939033635e-06,0.30469098687171936,0.4277365803718567,0.08758857846260071,0.17998382449150085
EXP-1908-01-21-a-i0053,35,785,785,test,3.2551324125051906e-07,6.501866664621048e-06,0.3607741594314575,0.12324809283018112,0.3242441415786743,0.19173353910446167
EXP-1908-01-21-a-i0053,35,786,786,test,1.2703194443020038e-05,0.00045027476153336465,0.16562309861183167,0.04567042365670204,0.43652960658073425,0.3521769046783447
EXP-1908-01-21-a-i0053,35,787,789,test,0.00011691421241266653,1.976993644348113e-06,0.32238882780075073,0.2164018750190735,0.18878354132175446,0.27242574095726013
EXP-1908-01-21-a-i0053,35,790,790,test,5.647792704621679e-07,1.0907393516390584e-05,0.31331655383110046,0.11600270122289658,0.30996307730674744,0.2607176601886749
EXP-1908-01-21-a-i0053,35,791,791,test,1.0869793186429888e-05,1.2914279977849219e-05,0.27030327916145325,0.20991049706935883,0.21617011725902557,0.3036160469055176
EXP-1908-01-21-a-i0053,35,792,792,test,2.216752909589559e-05,4.29298379458487e-05,0.2200080156326294,0.21187928318977356,0.2269989550113678,0.34111371636390686
EXP-1908-01-21-a-i0053,35,793,793,test,0.009995878674089909,0.0001437770260963589,0.24421963095664978,0.2694324254989624,0.124510757625103,0.3618371784687042
EXP-1908-01-21-a-i0053,35,794,794,test,4.683560632656736e-07,1.4041620488569606e-06,0.3169923424720764,0.25709259510040283,0.18821410834789276,0.2377009242773056
EXP-1908-01-21-a-i0053,35,795,796,test,1.9321720174048096e-05,1.6125888578244485e-05,0.19521550834178925,0.2933880090713501,0.16584426164627075,0.3455522060394287
EXP-1908-01-21-a-i0053,35,797,797,test,1.19966334750643e-05,6.397716060746461e-05,0.21322987973690033,0.06137266755104065,0.4120450019836426,0.3133523762226105
EXP-1908-01-21-a-i0053,35,798,798,test,8.58712851936616e-08,0.00014695779827889055,0.20306144654750824,0.2445448338985443,0.22293886542320251,0.32945483922958374
EXP-1908-01-21-a-i0053,35,799,799,test,0.021105874329805374,0.003834051312878728,0.1919005811214447,0.24884207546710968,0.1767650544643402,0.3824922740459442
EXP-1908-01-21-a-i0053,35,800,800,test,2.2501674834529695e-07,1.0650384183463757e-06,0.39779195189476013,0.14536191523075104,0.22567136585712433,0.2311747968196869
EXP-1908-01-21-a-i0053,35,801,801,test,1.4589030570277828e-06,0.0001800764148356393,0.19371819496154785,0.2622719407081604,0.21326704323291779,0.33074286580085754
EXP-1908-01-21-a-i0053,35,802,802,test,0.003444335889071226,0.0015782018890604377,0.2726220190525055,0.24960915744304657,0.19439390301704407,0.2833748757839203
EXP-1908-01-21-a-i0053,35,803,803,test,1.0957864837735087e-08,2.2387629883269256e-07,0.2823537290096283,0.12820275127887726,0.3116139769554138,0.2778295576572418
EXP-1908-01-21-a-i0053,35,804,804,test,1.7555230158450286e-08,1.5969033029250568e-06,0.27683013677597046,0.10029740631580353,0.3742103576660156,0.24866214394569397
EXP-1908-01-21-a-i0053,35,805,805,test,4.466884638532065e-05,8.180672921298537e-06,0.24648654460906982,0.1275767683982849,0.33304646611213684,0.2928902208805084
EXP-1908-01-21-a-i0053,35,806,806,test,3.442027818323368e-08,1.515724761702586e-06,0.25804948806762695,0.5635212063789368,0.05830968916416168,0.12011963874101639
EXP-1908-01-21-a-i0053,36,807,809,test,0.9915345311164856,0.9935490489006042,0.012611816637217999,0.9392510652542114,0.0070253824815154076,0.04111171513795853
EXP-1908-01-21-a-i0053,36,811,811,test,9.738465450936928e-06,0.00013870964176021516,0.10123906284570694,0.4130989611148834,0.12060617655515671,0.36505579948425293
EXP-1908-01-21-a-i0053,36,812,812,test,1.9362614693818614e-05,0.00044750046799890697,0.16387107968330383,0.3525814414024353,0.18694661557674408,0.2966008484363556
EXP-1908-01-21-a-i0053,36,813,813,test,1.016661281028064e-05,0.00020142740686424077,0.23696337640285492,0.24145320057868958,0.2366110235452652,0.28497233986854553
EXP-1908-01-21-a-i0053,36,814,815,test,0.9905270338058472,0.8269336819648743,0.012322567403316498,0.7760970592498779,0.024433573707938194,0.18714681267738342
EXP-1908-01-21-a-i0053,36,816,816,test,9.633499757910613e-07,5.394936670199968e-05,0.14517925679683685,0.5177016854286194,0.09521380811929703,0.24190525710582733
EXP-1908-01-21-a-i0053,36,817,817,test,8.15405019238824e-06,3.2297559755534166e-06,0.20946775376796722,0.34549573063850403,0.1633748561143875,0.2816616892814636
EXP-1908-01-21-a-i0053,36,818,818,test,5.46457215477858e-07,5.087403678771807e-06,0.1929474174976349,0.0787501186132431,0.4193994402885437,0.3089030086994171
EXP-1908-01-21-a-i0053,36,819,819,test,2.2253651366099803e-07,4.008078576589469e-06,0.168577179312706,0.6547939777374268,0.041470229625701904,0.13515864312648773
EXP-1908-01-21-a-i0053,36,820,820,test,5.398796361077984e-07,6.206671059771907e-06,0.25742825865745544,0.10091808438301086,0.30330339074134827,0.3383503556251526
EXP-1908-01-21-a-i0053,36,821,821,test,3.4237974677608918e-09,1.939212415891234e-05,0.21654240787029266,0.43793636560440063,0.12911061942577362,0.2164105772972107
EXP-1908-01-21-a-i0053,36,822,822,test,2.0556626623147167e-07,0.0006597129977308214,0.20898160338401794,0.4530467391014099,0.10230624675750732,0.23566538095474243
EXP-1908-01-21-a-i0053,36,823,823,test,7.388865924440324e-06,5.718307147617452e-05,0.19846126437187195,0.20605218410491943,0.2154509276151657,0.3800356388092041
EXP-1908-01-21-a-i0053,36,824,824,test,1.3208783684603986e-06,4.589287345879711e-05,0.15965871512889862,0.2912430465221405,0.20492355525493622,0.34417474269866943
EXP-1908-01-21-a-i0053,36,825,826,test,0.7803531289100647,0.9840337038040161,0.017505154013633728,0.8996912837028503,0.010678088292479515,0.07212548702955246
EXP-1908-01-21-a-i0053,36,828,828,test,5.8468895076657645e-06,9.074674380826764e-06,0.21517302095890045,0.11335548758506775,0.3616425096988678,0.3098289668560028
EXP-1908-01-21-a-i0053,36,829,830,test,0.2127319574356079,0.00034801618312485516,0.19740165770053864,0.17284929752349854,0.2503260374069214,0.379423052072525
EXP-1908-01-21-a-i0053,36,831,834,test,3.919964001397602e-05,4.009263648185879e-06,0.2515164911746979,0.12406232953071594,0.3352905809879303,0.2891305983066559
EXP-1908-01-21-a-i0053,36,835,835,test,0.0008603200549259782,1.6254592992481776e-05,0.18761806190013885,0.2016485035419464,0.22623585164546967,0.38449761271476746
EXP-1908-01-21-a-i0053,36,836,836,test,1.5315089285650174e-06,5.099576355860336e-06,0.31527936458587646,0.19874714314937592,0.19774982333183289,0.28822365403175354
EXP-1908-01-21-a-i0053,36,837,837,test,5.773450084234355e-06,6.103649411670631e-06,0.21393726766109467,0.22274400293827057,0.22464370727539062,0.33867496252059937
EXP-1908-01-21-a-i0053,36,838,838,test,0.00027643449720926583,0.00025728618493303657,0.19288025796413422,0.14345397055149078,0.28635263442993164,0.3773130476474762
EXP-1908-01-21-a-i0053,36,839,839,test,0.00019976950716227293,2.6708075893111527e-06,0.2148880511522293,0.26408347487449646,0.18605491518974304,0.3349735140800476
EXP-1908-01-21-a-i0053,36,840,840,test,3.962909431720618e-06,1.8754559505396173e-06,0.19714447855949402,0.21006940305233002,0.23700368404388428,0.35578247904777527
EXP-1908-01-21-a-i0053,36,841,841,test,1.6435784345958382e-05,9.469050382904243e-06,0.250792533159256,0.1348371058702469,0.29836827516555786,0.3160020411014557
EXP-1908-01-21-a-i0053,36,842,842,test,9.431975200868692e-09,4.220179107505828e-05,0.16799479722976685,0.0886535719037056,0.3744378685951233,0.3689137101173401
EXP-1908-01-21-a-i0053,36,843,843,test,0.0026867010165005922,0.0007635323563590646,0.21442823112010956,0.13167399168014526,0.2624703347682953,0.3914274573326111
EXP-1908-01-21-a-i0053,36,844,844,test,6.251852369132394e-07,3.796955979851191e-06,0.2657230794429779,0.25231778621673584,0.20894406735897064,0.2730150520801544
EXP-1908-01-21-a-i0053,37,845,845,test,1.5153257493238925e-07,0.000571521813981235,0.13898427784442902,0.6514293551445007,0.06001351401209831,0.14957287907600403
EXP-1908-01-21-a-i0053,37,846,846,test,0.9713906645774841,0.9937416911125183,0.00216153496876359,0.9514084458351135,0.004207670222967863,0.04222236946225166
EXP-1908-01-21-a-i0053,37,847,847,test,2.8667379865510156e-06,0.00022322579752653837,0.24849317967891693,0.3682260513305664,0.13231967389583588,0.2509610950946808
EXP-1908-01-21-a-i0053,37,848,848,test,3.6864617868559435e-05,0.0074685923755168915,0.2607561945915222,0.2041139304637909,0.236601784825325,0.29852816462516785
EXP-1908-01-21-a-i0053,37,849,849,test,8.848262041283306e-06,0.002573244972154498,0.30700674653053284,0.09535679221153259,0.4057007133960724,0.19193576276302338
EXP-1908-01-21-a-i0053,37,850,850,test,0.9811580777168274,0.11922887712717056,0.24755342304706573,0.30208683013916016,0.24866990745067596,0.20168982446193695
EXP-1908-01-21-a-i0053,37,851,851,test,1.5380074955828604e-06,2.355292735956027e-06,0.31430748105049133,0.2585330605506897,0.18507066369056702,0.24208879470825195
EXP-1908-01-21-a-i0053,37,852,852,test,4.8376778067904525e-06,7.50223591694521e-07,0.26070210337638855,0.1963271051645279,0.26173460483551025,0.2812362313270569
EXP-1908-01-21-a-i0053,37,853,853,test,0.07551681995391846,2.566194098108099e-06,0.400389701128006,0.2355937957763672,0.18280097842216492,0.1812155544757843
EXP-1908-01-21-a-i0053,37,855,855,test,4.223773828471167e-07,7.0803829466115076e-09,0.5141567587852478,0.18711237609386444,0.13092119991779327,0.16780966520309448
EXP-1908-01-21-a-i0053,37,856,856,test,4.3704773133868e-08,3.016781192854978e-06,0.24241556227207184,0.042666736990213394,0.3927256762981415,0.3221920132637024
EXP-1908-01-21-a-i0053,37,857,861,test,0.2144419252872467,0.002619526581838727,0.14949242770671844,0.27631404995918274,0.0982060432434082,0.4759874641895294
EXP-1908-01-21-a-i0053,37,862,862,test,1.3898146278279455e-07,5.704260956918006e-07,0.2638450562953949,0.5648407340049744,0.05571726709604263,0.11559693515300751
EXP-1908-01-21-a-i0053,37,863,863,test,8.698729061507038e-07,2.0573331482864887e-08,0.3672045171260834,0.28294187784194946,0.16387638449668884,0.18597722053527832
EXP-1908-01-21-a-i0053,37,864,864,test,0.0008555614622309804,9.910612789099105e-06,0.2344960719347,0.15108244121074677,0.22022691369056702,0.3941945731639862
EXP-1908-01-21-a-i0053,37,865,865,test,2.268344360345509e-06,5.854969003848964e-06,0.2090967744588852,0.21330919861793518,0.25892508029937744,0.3186689019203186
EXP-1908-01-21-a-i0053,37,866,866,test,0.8183983564376831,0.00023226591292768717,0.2505182921886444,0.12355194240808487,0.24942542612552643,0.3765043020248413
EXP-1908-01-21-a-i0053,37,867,868,test,7.023487569313147e-09,2.74677745437657e-06,0.3178669214248657,0.19343048334121704,0.22819773852825165,0.2605048716068268
EXP-1908-01-21-a-i0053,37,869,869,test,0.8634316325187683,5.2369698096299544e-05,0.23668347299098969,0.2392517626285553,0.15916801989078522,0.3648967742919922
EXP-1908-01-21-a-i0053,37,870,870,test,7.89579571573995e-05,1.9645985958050005e-06,0.21237914264202118,0.1565861701965332,0.2751801311969757,0.3558545410633087
EXP-1908-01-21-a-i0053,37,871,871,test,3.289546768314722e-08,1.2590702681336552e-05,0.29189562797546387,0.1467452347278595,0.2708066999912262,0.29055243730545044
EXP-1908-01-21-a-i0053,37,872,872,test,1.7069108082523599e-07,4.361250466899946e-05,0.16430526971817017,0.11500906199216843,0.3605927526950836,0.3600929379463196
EXP-1908-01-21-a-i0053,37,873,873,test,6.973114068387076e-06,7.660616574867163e-06,0.24530425667762756,0.3704872131347656,0.11974687874317169,0.2644616365432739
EXP-1908-01-21-a-i0053,37,874,874,test,9.374394949190901e-07,1.3165495147404727e-06,0.3647664189338684,0.13196095824241638,0.25329628586769104,0.24997630715370178
EXP-1908-01-21-a-i0053,37,875,875,test,7.493942177916324e-08,3.758074853976723e-06,0.29789161682128906,0.19490644335746765,0.22308920323848724,0.28411275148391724
EXP-1908-01-21-a-i0053,37,876,876,test,0.13661833107471466,0.008956685662269592,0.15429285168647766,0.1083320751786232,0.12060092389583588,0.6167742013931274
EXP-1908-01-21-a-i0053,37,877,877,test,2.426723544335374e-10,2.196714603996952e-06,0.2993796467781067,0.42202088236808777,0.09658859670162201,0.18201090395450592
EXP-1908-01-21-a-i0053,38,878,878,test,0.0005303843645378947,5.027712177252397e-05,0.4402381181716919,0.16377027332782745,0.2559376657009125,0.14005395770072937
EXP-1908-01-21-a-i0053,38,879,879,test,0.5832090973854065,0.0033669755794107914,0.2993767261505127,0.14768634736537933,0.2543649971485138,0.2985718846321106
EXP-1908-01-21-a-i0053,38,880,880,test,7.642935997864697e-06,2.7120206596009666e-06,0.397321492433548,0.09085646271705627,0.3295937776565552,0.18222828209400177
EXP-1908-01-21-a-i0053,38,881,881,test,0.01827106811106205,0.0008770967251621187,0.30069929361343384,0.10379811376333237,0.34728744626045227,0.24821512401103973
EXP-1908-01-21-a-i0053,38,882,882,test,0.000766944489441812,6.654656203863851e-08,0.3204803168773651,0.4348999559879303,0.055895350873470306,0.18872442841529846
EXP-1908-01-21-a-i0053,38,883,883,test,3.565461170751405e-08,5.982000175208668e-07,0.2869952917098999,0.5148752927780151,0.06473281234502792,0.13339656591415405
EXP-1908-01-21-a-i0053,39,884,884,test,1.1657311915769242e-06,0.000928698864299804,0.2477230727672577,0.15421660244464874,0.32168057560920715,0.2763797640800476
EXP-1908-01-21-a-i0053,39,885,886,test,0.36947450041770935,0.0018840295961126685,0.17026387155056,0.43753600120544434,0.12217510491609573,0.27002501487731934
EXP-1908-01-21-a-i0053,39,887,887,test,1.1381364402041072e-06,0.0006952449912205338,0.1794060617685318,0.04190037027001381,0.5070741772651672,0.27161934971809387
EXP-1908-01-21-a-i0053,39,888,888,test,3.7070125813443155e-07,0.008335297927260399,0.1361219584941864,0.39787769317626953,0.12688206136226654,0.33911821246147156
EXP-1908-01-21-a-i0053,39,889,889,test,0.8651424646377563,0.9880455136299133,0.005649127531796694,0.9116599559783936,0.00814981572329998,0.0745411217212677
EXP-1908-01-21-a-i0053,39,890,890,test,2.0696281353593804e-05,2.8970689527341165e-06,0.36074215173721313,0.17534610629081726,0.2658956050872803,0.19801610708236694
EXP-1908-01-21-a-i0053,39,891,891,test,0.004198843147605658,0.0021844266448169947,0.19617286324501038,0.06623047590255737,0.3772065341472626,0.3603901267051697
EXP-1908-01-21-a-i0053,39,892,892,test,8.54312747833319e-06,0.00010221726552117616,0.1550246626138687,0.2232976257801056,0.25359126925468445,0.36808648705482483
EXP-1908-01-21-a-i0053,39,893,893,test,0.9882481694221497,0.037947241216897964,0.28454768657684326,0.2447730153799057,0.2495710551738739,0.22110821306705475
EXP-1908-01-21-a-i0053,39,894,894,test,2.0838637283304706e-05,7.769752301101107e-06,0.28712376952171326,0.1151302233338356,0.3188846707344055,0.2788613736629486
EXP-1908-01-21-a-i0053,39,895,895,test,6.015891926836048e-07,9.036676601681393e-06,0.20077615976333618,0.04247438162565231,0.4937089681625366,0.2630405128002167
EXP-1908-01-21-a-i0053,39,896,896,test,3.248179893944325e-07,4.490375067689456e-05,0.192597895860672,0.1839780956506729,0.28547197580337524,0.3379521071910858
EXP-1908-01-21-a-i0053,39,897,898,test,0.3999663293361664,0.0013354587135836482,0.20864740014076233,0.3100303113460541,0.12331541627645493,0.35800689458847046
EXP-1908-01-21-a-i0053,39,899,899,test,2.3746279111946933e-06,1.302961862847951e-07,0.2696469724178314,0.45910415053367615,0.08322719484567642,0.188021719455719
EXP-1908-01-21-a-i0053,39,900,900,test,3.3098593121394515e-05,1.003598129045713e-07,0.2611824870109558,0.3256120979785919,0.16187340021133423,0.25133198499679565
EXP-1908-01-21-a-i0053,39,901,901,test,2.477928831012832e-07,1.0352759716170112e-07,0.27403536438941956,0.12130732089281082,0.3184072971343994,0.2862500250339508
EXP-1908-01-21-a-i0053,39,902,902,test,0.0003132399288006127,8.328446483574226e-07,0.2919360399246216,0.1699303686618805,0.1990579068660736,0.3390757143497467
EXP-1908-01-21-a-i0053,39,903,903,test,1.0028209089796292e-06,1.6003183418433764e-06,0.2356003075838089,0.16566769778728485,0.3007376194000244,0.29799434542655945
EXP-1908-01-21-a-i0053,39,904,904,test,0.024224217981100082,4.253905717632733e-05,0.31014785170555115,0.071498341858387,0.320426881313324,0.2979269027709961
EXP-1908-01-21-a-i0053,39,905,905,test,5.0574033139128e-07,9.994300143034707e-08,0.40146568417549133,0.24802322685718536,0.12868063151836395,0.22183045744895935
EXP-1908-01-21-a-i0053,39,906,906,test,2.1849341180768533e-07,3.46616143360734e-05,0.2230849713087082,0.14429636299610138,0.2422516793012619,0.3903670012950897
EXP-1908-01-21-a-i0053,39,907,908,test,0.0003696694038808346,3.5030134313274175e-05,0.2537473142147064,0.05245773866772652,0.4322032630443573,0.26159167289733887
EXP-1908-01-21-a-i0053,39,911,911,test,0.9148285388946533,0.24564345180988312,0.059854310005903244,0.5957281589508057,0.05820368602871895,0.28621384501457214
EXP-1908-01-21-a-i0053,39,912,912,test,2.6753680231195176e-06,7.148980785132153e-06,0.27097034454345703,0.505680501461029,0.07093298435211182,0.1524161994457245
EXP-1908-01-21-a-i0053,40,913,915,test,0.02907712385058403,0.0077815004624426365,0.19223898649215698,0.26380836963653564,0.2069963812828064,0.3369562327861786
EXP-1908-01-21-a-i0053,40,916,916,test,1.769018808772671e-06,0.00011184574395883828,0.39114466309547424,0.14994700253009796,0.27764302492141724,0.18126535415649414
EXP-1908-01-21-a-i0053,40,917,917,test,0.9605129361152649,0.9879453182220459,0.001112518715672195,0.9659551978111267,0.0036497951950877905,0.02928246557712555
EXP-1908-01-21-a-i0053,40,918,918,test,1.6685617083567195e-06,0.002489294158294797,0.1628546565771103,0.4239884912967682,0.12568873167037964,0.2874681055545807
EXP-1908-01-21-a-i0053,40,919,924,test,0.949179470539093,0.7327781319618225,0.03621116280555725,0.5633230209350586,0.08046412467956543,0.3200016915798187
EXP-1908-01-21-a-i0053,40,925,925,test,1.8960308807436377e-06,0.00012388751201797277,0.3709884285926819,0.15617428719997406,0.2926793098449707,0.18015794456005096
EXP-1908-01-21-a-i0053,40,926,926,test,6.80917992212926e-06,3.4522633995948127e-06,0.23798727989196777,0.2243921309709549,0.22965998947620392,0.3079605996608734
EXP-1908-01-21-a-i0053,40,927,927,test,0.15904444456100464,4.6709328671568073e-07,0.47291725873947144,0.20399066805839539,0.12983869016170502,0.19325345754623413
EXP-1908-01-21-a-i0053,40,928,929,test,1.1514521247590892e-05,1.0072501027025282e-05,0.4229593276977539,0.12170454114675522,0.3093678653240204,0.1459682434797287
EXP-1908-01-21-a-i0053,40,931,931,test,0.00039297103649005294,3.661610389826819e-05,0.43395325541496277,0.11281997710466385,0.319981187582016,0.1332455426454544
EXP-1908-01-21-a-i0053,40,932,932,test,3.063494773414277e-07,2.135732302122051e-06,0.3417501747608185,0.18951915204524994,0.2822796404361725,0.18645107746124268
EXP-1908-01-21-a-i0053,40,933,933,test,6.301673627362447e-10,0.0006223566015250981,0.22404536604881287,0.18684549629688263,0.2768649756908417,0.31224414706230164
EXP-1908-01-21-a-i0053,40,934,934,test,6.398832920240238e-05,1.0499920790607575e-05,0.25043413043022156,0.3595883846282959,0.14318709075450897,0.24679039418697357
EXP-1908-01-21-a-i0053,40,935,935,test,3.5415489207935025e-08,1.7235183804586995e-06,0.22320085763931274,0.36518409848213196,0.15414917469024658,0.2574658691883087
EXP-1908-01-21-a-i0053,40,936,937,test,0.005901933182030916,0.0006031296215951443,0.2555459439754486,0.3335210382938385,0.11054619401693344,0.3003867566585541
EXP-1908-01-21-a-i0053,40,938,938,test,1.730390764009826e-08,0.0001670933561399579,0.19238075613975525,0.14549589157104492,0.3297068476676941,0.3324165344238281
EXP-1908-01-21-a-i0053,40,939,940,test,0.9113573431968689,0.03453070670366287,0.12153526395559311,0.4945438504219055,0.09097367525100708,0.2929472029209137
EXP-1908-01-21-a-i0053,40,941,945,test,0.022943248972296715,7.384730270132422e-05,0.20945648849010468,0.22738038003444672,0.21277128159999847,0.35039186477661133
EXP-1908-01-21-a-i0053,40,946,946,test,8.151547262968961e-06,7.189099051174708e-06,0.2073230743408203,0.3898177444934845,0.14816729724407196,0.25469183921813965
EXP-1908-01-21-a-i0053,40,947,947,test,1.5886915889495867e-06,0.0056880260817706585,0.211210697889328,0.5060132741928101,0.09733907878398895,0.1854369193315506
EXP-1908-01-21-a-i0053,40,948,948,test,0.00013457763998303562,1.6152236639754847e-05,0.19340407848358154,0.22103364765644073,0.22671279311180115,0.358849436044693
EXP-1908-01-21-a-i0053,40,949,949,test,8.524510803908925e-07,1.3506708000932122e-06,0.20156604051589966,0.07943712174892426,0.405434250831604,0.31356263160705566
EXP-1908-01-21-a-i0053,40,950,950,test,0.006448671221733093,5.803641215607058e-06,0.39896121621131897,0.19440419971942902,0.14802244305610657,0.25861215591430664
EXP-1908-01-21-a-i0053,40,951,951,test,0.00027014489751309156,0.00021643195941578597,0.21717186272144318,0.18141116201877594,0.2781791090965271,0.3232378661632538
EXP-1908-01-21-a-i0053,40,952,953,test,0.8036415576934814,1.642888855712954e-05,0.46427416801452637,0.20192982256412506,0.11633361130952835,0.2174624353647232
EXP-1908-01-21-a-i0053,40,954,954,test,4.649271261314425e-07,4.089746653335169e-05,0.3094329237937927,0.05410681664943695,0.4860261380672455,0.15043407678604126
EXP-1908-01-21-a-i0053,40,955,955,test,0.03723062574863434,5.66488722597569e-07,0.49736806750297546,0.0682530403137207,0.2965816557407379,0.13779717683792114
EXP-1908-01-21-a-i0053,40,956,956,test,7.469242973456858e-06,1.0199710231972858e-06,0.2544389069080353,0.5720922946929932,0.055521734058856964,0.11794711649417877
